Datetime,Open,High,Low,Close,Volume
2025-03-18 19:30:00+00:00,116.13999938964844,116.29000091552734,114.94999694824219,115.58000183105469,26592776
2025-03-19 13:30:00+00:00,117.30500030517578,118.16000366210938,115.68000030517578,116.98999786376953,64324915
2025-03-19 14:30:00+00:00,116.98570251464844,117.41999816894531,116.29499816894531,117.24500274658203,25356228
2025-03-19 15:30:00+00:00,117.24500274658203,118.0999984741211,117.0,118.0250015258789,26815588
2025-03-19 16:30:00+00:00,118.0199966430664,118.25,117.2699966430664,117.45860290527344,19938862
2025-03-19 17:30:00+00:00,117.45999908447266,119.26000213623047,117.33699798583984,118.53600311279297,31708228
2025-03-19 18:30:00+00:00,118.53099822998047,120.44499969482422,118.18000030517578,118.25,42933049
2025-03-19 19:30:00+00:00,118.26499938964844,119.08000183105469,117.38999938964844,117.5199966430664,28863345
2025-03-20 13:30:00+00:00,117.23500061035156,119.44000244140625,116.76000213623047,118.9000015258789,59212296
2025-03-20 14:30:00+00:00,118.91000366210938,119.90499877929688,118.68009948730469,119.62999725341797,29473663
2025-03-20 15:30:00+00:00,119.63980102539062,120.19999694824219,118.18990325927734,118.29000091552734,36312796
2025-03-20 16:30:00+00:00,118.30999755859375,118.7750015258789,117.81999969482422,117.88899993896484,29469743
2025-03-20 17:30:00+00:00,117.9000015258789,119.06999969482422,117.83999633789062,118.0791015625,20595474
2025-03-20 18:30:00+00:00,118.06500244140625,118.68000030517578,117.73999786376953,118.04499816894531,21977978
2025-03-20 19:30:00+00:00,118.05000305175781,118.91999816894531,118.05000305175781,118.47000122070312,18320216
2025-03-21 13:30:00+00:00,116.95800018310547,117.66999816894531,115.41999816894531,116.46939849853516,77008403
2025-03-21 14:30:00+00:00,116.47000122070312,117.05000305175781,116.0199966430664,116.29000091552734,23739474
2025-03-21 15:30:00+00:00,116.29499816894531,117.62999725341797,116.2699966430664,117.3499984741211,22178576
2025-03-21 16:30:00+00:00,117.3550033569336,117.98999786376953,116.97000122070312,117.06500244140625,27230579
2025-03-21 17:30:00+00:00,117.06500244140625,117.55999755859375,116.81999969482422,117.19110107421875,14765667
2025-03-21 18:30:00+00:00,117.19000244140625,117.41000366210938,116.68499755859375,116.78500366210938,17897704
2025-03-21 19:30:00+00:00,116.77999877929688,117.80000305175781,116.4000015258789,117.63500213623047,23788360
2025-03-24 13:30:00+00:00,119.88999938964844,121.06999969482422,119.33999633789062,120.4800033569336,60100425
2025-03-24 14:30:00+00:00,120.47000122070312,122.22000122070312,120.33000183105469,122.04000091552734,34041886
2025-03-24 15:30:00+00:00,122.04010009765625,122.22000122070312,121.3499984741211,121.75,21429703
2025-03-24 16:30:00+00:00,121.75499725341797,122.08000183105469,121.37999725341797,121.72879791259766,15509433
2025-03-24 17:30:00+00:00,121.7249984741211,121.9800033569336,121.55999755859375,121.81500244140625,13064300
2025-03-24 18:30:00+00:00,121.81500244140625,122.08000183105469,121.6500015258789,121.79499816894531,16563480
2025-03-24 19:30:00+00:00,121.79499816894531,122.00990295410156,121.2300033569336,121.2300033569336,19638306
2025-03-25 13:30:00+00:00,120.56749725341797,120.94000244140625,118.91999816894531,119.9800033569336,54305819
2025-03-25 14:30:00+00:00,119.9800033569336,120.44000244140625,119.44499969482422,120.2615966796875,22280992
2025-03-25 15:30:00+00:00,120.2699966430664,120.98999786376953,120.04000091552734,120.66020202636719,18179130
2025-03-25 16:30:00+00:00,120.66999816894531,121.41000366210938,120.16999816894531,120.23500061035156,14869007
2025-03-25 17:30:00+00:00,120.23999786376953,121.0199966430664,120.23670196533203,120.71510314941406,13385816
2025-03-25 18:30:00+00:00,120.72000122070312,120.94999694824219,120.51000213623047,120.69499969482422,13173791
2025-03-25 19:30:00+00:00,120.69499969482422,121.29000091552734,120.51000213623047,120.6449966430664,13672618
2025-03-26 13:30:00+00:00,118.75499725341797,118.83999633789062,114.45500183105469,115.11499786376953,89092370
2025-03-26 14:30:00+00:00,115.11499786376953,115.63999938964844,114.73999786376953,115.16500091552734,34117276
2025-03-26 15:30:00+00:00,115.16000366210938,115.4000015258789,113.56999969482422,114.03500366210938,35802958
2025-03-26 16:30:00+00:00,114.03500366210938,114.27999877929688,113.38999938964844,113.45999908447266,28403778
2025-03-26 17:30:00+00:00,113.46499633789062,113.79000091552734,112.70999908447266,113.6449966430664,29558918
2025-03-26 18:30:00+00:00,113.6500015258789,113.7699966430664,112.76499938964844,113.26499938964844,26875607
2025-03-26 19:30:00+00:00,113.26499938964844,114.1500015258789,113.18000030517578,113.69999694824219,24048584
2025-03-27 13:30:00+00:00,111.34500122070312,113.28739929199219,110.66999816894531,112.81500244140625,68494954
2025-03-27 14:30:00+00:00,112.80999755859375,114.44999694824219,112.6500015258789,113.55000305175781,33925620
2025-03-27 15:30:00+00:00,113.55000305175781,113.55999755859375,111.95999908447266,112.50499725341797,28975493
2025-03-27 16:30:00+00:00,112.5,112.79000091552734,111.6500015258789,111.69139862060547,18461760
2025-03-27 17:30:00+00:00,111.69000244140625,112.53500366210938,111.5199966430664,112.1449966430664,18439363
2025-03-27 18:30:00+00:00,112.12999725341797,112.97000122070312,111.94999694824219,112.66999816894531,16703652
2025-03-27 19:30:00+00:00,112.6636962890625,112.68499755859375,111.18000030517578,111.43000030517578,19127222
2025-03-28 13:30:00+00:00,111.48500061035156,112.87000274658203,109.26000213623047,109.27880096435547,67383364
2025-03-28 14:30:00+00:00,109.27999877929688,110.1500015258789,109.07990264892578,109.65499877929688,30806013
2025-03-28 15:30:00+00:00,109.65499877929688,110.18389892578125,109.0999984741211,109.58499908447266,24313542
2025-03-28 16:30:00+00:00,109.58000183105469,110.1449966430664,109.23999786376953,109.4749984741211,22879578
2025-03-28 17:30:00+00:00,109.48500061035156,110.41819763183594,109.36000061035156,110.01499938964844,19879394
2025-03-28 18:30:00+00:00,110.01100158691406,110.61000061035156,109.86000061035156,109.91000366210938,21216107
2025-03-28 19:30:00+00:00,109.91000366210938,110.07859802246094,109.4000015258789,109.63999938964844,21276045
2025-03-31 13:30:00+00:00,105.11000061035156,106.01000213623047,103.6500015258789,103.88999938964844,87254622
2025-03-31 14:30:00+00:00,103.8949966430664,105.52999877929688,103.8949966430664,105.1895980834961,38342264
2025-03-31 15:30:00+00:00,105.18000030517578,106.01000213623047,104.7699966430664,105.9800033569336,26299485
2025-03-31 16:30:00+00:00,105.9749984741211,106.25,105.30999755859375,105.72000122070312,20941158
2025-03-31 17:30:00+00:00,105.72889709472656,107.56999969482422,105.55999755859375,107.55010223388672,21222498
2025-03-31 18:30:00+00:00,107.55000305175781,108.13999938964844,107.12000274658203,107.23999786376953,30430998
2025-03-31 19:30:00+00:00,107.25,108.95999908447266,107.13009643554688,108.7699966430664,30493185
2025-04-01 13:30:00+00:00,108.53250122070312,109.09369659423828,106.47000122070312,107.12999725341797,56995789
2025-04-01 14:30:00+00:00,107.14350128173828,109.48999786376953,107.07499694824219,108.91089630126953,31564223
2025-04-01 15:30:00+00:00,108.91999816894531,109.92990112304688,108.58000183105469,109.4000015258789,25262661
2025-04-01 16:30:00+00:00,109.41000366210938,109.45500183105469,108.44999694824219,108.80120086669922,19506598
2025-04-01 17:30:00+00:00,108.80000305175781,109.2300033569336,107.41000366210938,107.71990203857422,18839819
2025-04-01 18:30:00+00:00,107.70999908447266,108.95999908447266,107.63999938964844,108.61129760742188,20397955
2025-04-01 19:30:00+00:00,108.61000061035156,110.19999694824219,108.55999755859375,110.1500015258789,23879667
2025-04-02 13:30:00+00:00,107.30000305175781,109.72000122070312,106.79000091552734,108.99859619140625,52456911
2025-04-02 14:30:00+00:00,109.0,110.48999786376953,108.68000030517578,110.25,24990782
2025-04-02 15:30:00+00:00,110.23999786376953,111.15499877929688,109.61000061035156,111.15239715576172,20802108
2025-04-02 16:30:00+00:00,111.15129852294922,111.9800033569336,110.1500015258789,111.23500061035156,24736543
2025-04-02 17:30:00+00:00,111.22000122070312,111.25,109.31999969482422,109.32499694824219,23167039
2025-04-02 18:30:00+00:00,109.30000305175781,110.12999725341797,108.8499984741211,109.6500015258789,20996629
2025-04-02 19:30:00+00:00,109.6449966430664,110.76000213623047,109.38999938964844,110.37999725341797,18771615
2025-04-03 13:30:00+00:00,103.50499725341797,105.62999725341797,103.26219940185547,105.1500015258789,88390819
2025-04-03 14:30:00+00:00,105.1500015258789,105.4291000366211,102.01000213623047,102.96990203857422,61147077
2025-04-03 15:30:00+00:00,102.95500183105469,104.19000244140625,102.88500213623047,103.66100311279297,32422689
2025-04-03 16:30:00+00:00,103.66999816894531,103.87000274658203,102.75,103.0199966430664,30347849
2025-04-03 17:30:00+00:00,103.0198974609375,103.36000061035156,102.30000305175781,102.625,22282652
2025-04-03 18:30:00+00:00,102.62999725341797,104.0999984741211,102.53500366210938,102.66850280761719,33686143
2025-04-03 19:30:00+00:00,102.66999816894531,103.01000213623047,101.5999984741211,101.80999755859375,36062968
2025-04-04 13:30:00+00:00,98.94000244140625,100.12409973144531,94.55999755859375,94.60579681396484,144457921
2025-04-04 14:30:00+00:00,94.6050033569336,96.56999969482422,92.11000061035156,95.0999984741211,99663988
2025-04-04 15:30:00+00:00,95.0999984741211,95.8499984741211,93.62999725341797,93.82990264892578,50949073
2025-04-04 16:30:00+00:00,93.83000183105469,94.58000183105469,93.23999786376953,94.10009765625,42350512
2025-04-04 17:30:00+00:00,94.11000061035156,96.12989807128906,93.66500091552734,94.01000213623047,43326237
2025-04-04 18:30:00+00:00,94.0250015258789,95.55999755859375,93.26490020751953,95.16500091552734,54075828
2025-04-04 19:30:00+00:00,95.16999816894531,96.37999725341797,94.20999908447266,94.31999969482422,48492823
2025-04-07 13:30:00+00:00,88.25,101.73999786376953,86.62999725341797,93.4800033569336,243187525
2025-04-07 14:30:00+00:00,93.4800033569336,98.27999877929688,92.0199966430664,93.87999725341797,98058048
2025-04-07 15:30:00+00:00,93.86000061035156,97.73999786376953,93.86000061035156,95.87000274658203,52286254
2025-04-07 16:30:00+00:00,95.86000061035156,98.31999969482422,94.81199645996094,98.23290252685547,44582320
2025-04-07 17:30:00+00:00,98.20999908447266,99.69000244140625,97.17500305175781,97.41000366210938,54154785
2025-04-07 18:30:00+00:00,97.43070220947266,99.02999877929688,96.41999816894531,96.6500015258789,41244887
2025-04-07 19:30:00+00:00,96.66999816894531,98.37000274658203,96.2699966430664,97.70999908447266,32364653
2025-04-08 13:30:00+00:00,103.80500030517578,105.8499984741211,102.58999633789062,104.7300033569336,131855772
2025-04-08 14:30:00+00:00,104.72000122070312,105.2300033569336,102.0199966430664,102.05999755859375,62175660
2025-04-08 15:30:00+00:00,102.05999755859375,104.3656997680664,100.94999694824219,101.58499908447266,53337417
2025-04-08 16:30:00+00:00,101.58000183105469,101.81999969482422,98.69999694824219,98.77999877929688,54463549
2025-04-08 17:30:00+00:00,98.75499725341797,101.0,98.58000183105469,99.42990112304688,37886532
2025-04-08 18:30:00+00:00,99.42829895019531,101.0,95.2699966430664,96.31999969482422,55183916
2025-04-08 19:30:00+00:00,96.30999755859375,96.75,94.45999908447266,96.70999908447266,44320325
2025-04-09 13:30:00+00:00,98.87999725341797,101.18000030517578,97.53009796142578,99.97940063476562,110121099
2025-04-09 14:30:00+00:00,99.97000122070312,100.93000030517578,97.73999786376953,99.1688003540039,48978408
2025-04-09 15:30:00+00:00,99.16999816894531,99.70999908447266,98.0,99.44000244140625,33664067
2025-04-09 16:30:00+00:00,99.44000244140625,109.8499984741211,99.1500015258789,106.47000122070312,86003341
2025-04-09 17:30:00+00:00,106.47000122070312,112.98999786376953,101.56999969482422,112.02999877929688,114934175
2025-04-09 18:30:00+00:00,112.02999877929688,113.30000305175781,110.0999984741211,112.79000091552734,79368009
2025-04-09 19:30:00+00:00,112.79759979248047,115.0999984741211,112.7750015258789,114.25,69889080
2025-04-10 13:30:00+00:00,109.31999969482422,110.02999877929688,106.94000244140625,109.08000183105469,103900783
2025-04-10 14:30:00+00:00,109.05000305175781,110.86000061035156,107.88999938964844,107.8949966430664,49359864
2025-04-10 15:30:00+00:00,107.89129638671875,108.26799774169922,103.01000213623047,104.05000305175781,64357100
2025-04-10 16:30:00+00:00,104.02999877929688,108.37000274658203,103.94000244140625,106.47000122070312,52957278
2025-04-10 17:30:00+00:00,106.44999694824219,108.56999969482422,106.05000305175781,108.44400024414062,43347805
2025-04-10 18:30:00+00:00,108.44999694824219,108.9386978149414,106.41000366210938,106.44000244140625,42888124
2025-04-10 19:30:00+00:00,106.44000244140625,108.05999755859375,105.5,107.69999694824219,39204146
2025-04-11 13:30:00+00:00,108.58999633789062,110.69000244140625,107.55999755859375,107.69999694824219,81909147
2025-04-11 14:30:00+00:00,107.70999908447266,109.83499908447266,107.4800033569336,108.63999938964844,41874415
2025-04-11 15:30:00+00:00,108.6500015258789,109.98999786376953,108.43000030517578,109.44000244140625,31153652
2025-04-11 16:30:00+00:00,109.47000122070312,111.05999755859375,109.43000030517578,109.73999786376953,35792537
2025-04-11 17:30:00+00:00,109.73999786376953,111.54989624023438,109.29010009765625,110.3499984741211,36180706
2025-04-11 18:30:00+00:00,110.36000061035156,110.5199966430664,109.58000183105469,110.11000061035156,24853430
2025-04-11 19:30:00+00:00,110.1050033569336,111.0,109.83000183105469,110.69000244140625,29628386
2025-04-14 13:30:00+00:00,114.13999938964844,114.29000091552734,111.38009643554688,112.56700134277344,82789779
2025-04-14 14:30:00+00:00,112.56500244140625,112.98999786376953,111.30000305175781,111.33350372314453,32614822
2025-04-14 15:30:00+00:00,111.3499984741211,111.66000366210938,109.06999969482422,110.02999877929688,42210370
2025-04-14 16:30:00+00:00,110.02999877929688,111.19000244140625,109.93499755859375,110.44000244140625,23588472
2025-04-14 17:30:00+00:00,110.43000030517578,111.36000061035156,109.77999877929688,111.19999694824219,21463425
2025-04-14 18:30:00+00:00,111.19110107421875,111.87999725341797,111.0999984741211,111.3499984741211,20101443
2025-04-14 19:30:00+00:00,111.36000061035156,111.79000091552734,110.63999938964844,110.69999694824219,21299355
2025-04-15 13:30:00+00:00,110.97000122070312,112.76000213623047,110.5,111.01499938964844,58803422
2025-04-15 14:30:00+00:00,111.04000091552734,112.48999786376953,111.0,112.02999877929688,26916127
2025-04-15 15:30:00+00:00,112.03500366210938,113.61499786376953,111.79000091552734,113.26499938964844,35167817
2025-04-15 16:30:00+00:00,113.2699966430664,113.4000015258789,111.7301025390625,111.84010314941406,22753728
2025-04-15 17:30:00+00:00,111.83499908447266,112.63999938964844,111.7699966430664,112.12000274658203,19596078
2025-04-15 18:30:00+00:00,112.11499786376953,112.72000122070312,111.99500274658203,112.21009826660156,17827629
2025-04-15 19:30:00+00:00,112.21499633789062,112.3499984741211,111.94999694824219,112.0999984741211,14052161
2025-04-16 13:30:00+00:00,104.55000305175781,106.79000091552734,104.3499984741211,105.5199966430664,101562531
2025-04-16 14:30:00+00:00,105.5250015258789,105.58470153808594,103.80000305175781,105.17510223388672,46612325
2025-04-16 15:30:00+00:00,105.18000030517578,105.37000274658203,103.58000183105469,103.91500091552734,32297195
2025-04-16 16:30:00+00:00,103.91500091552734,104.16000366210938,103.1500015258789,103.93499755859375,28022826
2025-04-16 17:30:00+00:00,103.94000244140625,103.9800033569336,101.74120330810547,102.18499755859375,46963938
2025-04-16 18:30:00+00:00,102.18499755859375,102.25499725341797,100.44999694824219,101.00499725341797,52578363
2025-04-16 19:30:00+00:00,101.01000213623047,104.55000305175781,101.01000213623047,104.5,48163675
2025-04-17 13:30:00+00:00,104.42500305175781,104.47000122070312,100.4800033569336,100.49500274658203,82712336
2025-04-17 14:30:00+00:00,100.49569702148438,101.33000183105469,100.05000305175781,100.39820098876953,50819134
2025-04-17 15:30:00+00:00,100.3949966430664,101.4000015258789,100.16000366210938,101.23500061035156,34589269
2025-04-17 16:30:00+00:00,101.23509979248047,101.83999633789062,100.75170135498047,100.8311996459961,26631436
2025-04-17 17:30:00+00:00,100.83999633789062,102.37999725341797,100.79000091552734,102.15630340576172,26656995
2025-04-17 18:30:00+00:00,102.16000366210938,102.48999786376953,101.0199966430664,101.21499633789062,27771508
2025-04-17 19:30:00+00:00,101.20999908447266,101.69999694824219,100.8499984741211,101.41000366210938,22752612
2025-04-21 13:30:00+00:00,99.2699966430664,99.33999633789062,95.56999969482422,95.83499908447266,83473343
2025-04-21 14:30:00+00:00,95.83499908447266,96.56999969482422,95.6500015258789,95.88999938964844,33159945
2025-04-21 15:30:00+00:00,95.88999938964844,96.27999877929688,95.73999786376953,95.80000305175781,23386474
2025-04-21 16:30:00+00:00,95.80000305175781,96.38999938964844,95.1500015258789,95.36859893798828,24254282
2025-04-21 17:30:00+00:00,95.36000061035156,95.68000030517578,95.04000091552734,95.58999633789062,21645802
2025-04-21 18:30:00+00:00,95.58999633789062,95.86000061035156,95.1500015258789,95.5999984741211,25081227
2025-04-21 19:30:00+00:00,95.5999984741211,97.19999694824219,95.5999984741211,96.80000305175781,28458934
2025-04-22 13:30:00+00:00,98.76499938964844,99.37999725341797,97.36000061035156,99.02870178222656,59768072
2025-04-22 14:30:00+00:00,99.0250015258789,99.44999694824219,98.35009765625,98.8949966430664,29039264
2025-04-22 15:30:00+00:00,98.89640045166016,99.81099700927734,98.30000305175781,99.6500015258789,30596290
2025-04-22 16:30:00+00:00,99.65499877929688,99.7699966430664,97.95999908447266,98.1050033569336,28063300
2025-04-22 17:30:00+00:00,98.0999984741211,98.55999755859375,97.56999969482422,98.48500061035156,20303566
2025-04-22 18:30:00+00:00,98.49579620361328,98.83000183105469,97.5999984741211,97.70500183105469,17537365
2025-04-22 19:30:00+00:00,97.69999694824219,99.0,97.27999877929688,98.87999725341797,24642393
2025-04-23 13:30:00+00:00,104.52010345458984,104.80000305175781,102.58000183105469,104.18499755859375,83247065
2025-04-23 14:30:00+00:00,104.18499755859375,104.73999786376953,102.94000244140625,103.13700103759766,34974533
2025-04-23 15:30:00+00:00,103.1500015258789,103.47000122070312,102.62000274658203,103.36000061035156,25976963
2025-04-23 16:30:00+00:00,103.3550033569336,104.33000183105469,103.11000061035156,103.95999908447266,20566700
2025-04-23 17:30:00+00:00,103.97000122070312,104.23999786376953,103.55999755859375,103.71499633789062,15975552
2025-04-23 18:30:00+00:00,103.71499633789062,103.91999816894531,102.31999969482422,102.41999816894531,20008243
2025-04-23 19:30:00+00:00,102.41999816894531,102.87000274658203,102.0199966430664,102.53500366210938,20806368
2025-04-24 13:30:00+00:00,103.4749984741211,105.38500213623047,103.11000061035156,105.36869812011719,56039411
2025-04-24 14:30:00+00:00,105.36499786376953,105.98999786376953,104.7300033569336,105.34500122070312,31690192
2025-04-24 15:30:00+00:00,105.3499984741211,105.87999725341797,105.03790283203125,105.7489013671875,22022097
2025-04-24 16:30:00+00:00,105.73999786376953,106.37999725341797,105.66999816894531,106.29499816894531,24284792
2025-04-24 17:30:00+00:00,106.29830169677734,106.45999908447266,105.86000061035156,106.33470153808594,16704091
2025-04-24 18:30:00+00:00,106.33000183105469,106.5,105.51010131835938,105.7249984741211,18390301
2025-04-24 19:30:00+00:00,105.7249984741211,106.54000091552734,105.66999816894531,106.37999725341797,18998196
2025-04-25 13:30:00+00:00,106.86000061035156,108.0999984741211,105.7300033569336,107.54100036621094,56519423
2025-04-25 14:30:00+00:00,107.55999755859375,108.9800033569336,107.30999755859375,108.66000366210938,26933524
2025-04-25 15:30:00+00:00,108.66000366210938,109.5199966430664,108.4800033569336,109.4749984741211,24948783
2025-04-25 16:30:00+00:00,109.47000122070312,111.91999816894531,109.31999969482422,111.87000274658203,39255944
2025-04-25 17:30:00+00:00,111.85990142822266,111.89949798583984,109.82119750976562,110.83499908447266,33902808
2025-04-25 18:30:00+00:00,110.83999633789062,111.44000244140625,110.5999984741211,110.73500061035156,25044117
2025-04-25 19:30:00+00:00,110.73999786376953,111.0,110.19999694824219,110.95999908447266,23072925
2025-04-28 13:30:00+00:00,109.69499969482422,110.36990356445312,107.86000061035156,108.52519989013672,60413372
2025-04-28 14:30:00+00:00,108.52999877929688,108.68000030517578,106.3843994140625,106.5999984741211,30770324
2025-04-28 15:30:00+00:00,106.6050033569336,107.52999877929688,106.54019927978516,106.5509033203125,20240417
2025-04-28 16:30:00+00:00,106.55999755859375,107.25499725341797,106.0199966430664,106.27999877929688,18846051
2025-04-28 17:30:00+00:00,106.27999877929688,107.4000015258789,106.16999816894531,107.30000305175781,15472588
2025-04-28 18:30:00+00:00,107.29499816894531,108.29000091552734,107.08000183105469,108.19000244140625,16786692
2025-04-28 19:30:00+00:00,108.18000030517578,108.8499984741211,108.12000274658203,108.63999938964844,18093005
2025-04-29 13:30:00+00:00,107.87000274658203,109.70999908447266,107.81999969482422,108.52999877929688,45041087
2025-04-29 14:30:00+00:00,108.54000091552734,109.0999984741211,108.37999725341797,108.80979919433594,19083368
2025-04-29 15:30:00+00:00,108.80999755859375,109.2699966430664,108.53500366210938,108.875,13963878
2025-04-29 16:30:00+00:00,108.87999725341797,109.08000183105469,108.22000122070312,108.73500061035156,12800451
2025-04-29 17:30:00+00:00,108.73999786376953,110.19989776611328,108.73999786376953,109.9801025390625,21179656
2025-04-29 18:30:00+00:00,109.98519897460938,110.08000183105469,108.82009887695312,109.4000015258789,22598643
2025-04-29 19:30:00+00:00,109.4000015258789,109.52999877929688,108.7699966430664,108.91999816894531,16544045
2025-04-30 13:30:00+00:00,104.47000122070312,106.12000274658203,104.08000183105469,105.98500061035156,59488326
2025-04-30 14:30:00+00:00,105.9800033569336,106.54000091552734,105.66999816894531,106.375,23685269
2025-04-30 15:30:00+00:00,106.375,106.90499877929688,105.87999725341797,106.05500030517578,19101518
2025-04-30 16:30:00+00:00,106.05999755859375,106.5,105.63999938964844,106.47000122070312,14908641
2025-04-30 17:30:00+00:00,106.47010040283203,107.7699966430664,106.37999725341797,107.19499969482422,21407425
2025-04-30 18:30:00+00:00,107.19000244140625,107.83499908447266,107.04000091552734,107.25499725341797,16187996
2025-04-30 19:30:00+00:00,107.25,108.87999725341797,107.04000091552734,108.7750015258789,24138337
2025-05-01 13:30:00+00:00,113.0999984741211,114.07980346679688,112.08000183105469,113.33000183105469,69672901
2025-05-01 14:30:00+00:00,113.31999969482422,114.94000244140625,113.13369750976562,114.32499694824219,38782979
2025-05-01 15:30:00+00:00,114.33000183105469,114.41999816894531,113.05000305175781,113.65180206298828,28376525
2025-05-01 16:30:00+00:00,113.6500015258789,113.87000274658203,112.86000061035156,113.5647964477539,16605965
2025-05-01 17:30:00+00:00,113.56999969482422,113.91999816894531,112.9000015258789,113.66999816894531,15678013
2025-05-01 18:30:00+00:00,113.66999816894531,113.75,112.87999725341797,113.0,15249098
2025-05-01 19:30:00+00:00,113.0,113.04000091552734,111.31999969482422,111.52999877929688,22930513
2025-05-02 13:30:00+00:00,114.18000030517578,115.4000015258789,113.37000274658203,113.90499877929688,59365090
2025-05-02 14:30:00+00:00,113.9000015258789,114.80000305175781,113.48999786376953,114.65010070800781,23266857
2025-05-02 15:30:00+00:00,114.66000366210938,115.25,114.55000305175781,114.74500274658203,20729043
2025-05-02 16:30:00+00:00,114.74500274658203,114.97989654541016,113.94999694824219,114.364501953125,15564881
2025-05-02 17:30:00+00:00,114.36499786376953,114.87999725341797,114.19000244140625,114.80000305175781,14510300
2025-05-02 18:30:00+00:00,114.80999755859375,115.02999877929688,114.22000122070312,114.47000122070312,19985024
2025-05-02 19:30:00+00:00,114.47000122070312,114.62999725341797,113.9000015258789,114.38999938964844,19368086
2025-05-05 13:30:00+00:00,112.90499877929688,114.37999725341797,112.7699966430664,113.24500274658203,38031331
2025-05-05 14:30:00+00:00,113.24700164794922,113.97000122070312,112.66000366210938,113.9198989868164,17940252
2025-05-05 15:30:00+00:00,113.91999816894531,114.12000274658203,113.4000015258789,113.78500366210938,13139046
2025-05-05 16:30:00+00:00,113.95999908447266,114.16000366210938,113.8499984741211,114.12999725341797,10787578
2025-05-05 17:30:00+00:00,114.13500213623047,114.52999877929688,114.0999984741211,114.37100219726562,9164969
2025-05-05 18:30:00+00:00,114.37000274658203,114.66000366210938,114.04000091552734,114.3740005493164,11760297
2025-05-05 19:30:00+00:00,114.36000061035156,114.62000274658203,113.66999816894531,113.80999755859375,11600077
2025-05-06 13:30:00+00:00,111.63999938964844,112.97000122070312,110.8219985961914,112.65499877929688,44297315
2025-05-06 14:30:00+00:00,112.6500015258789,113.25,112.5636978149414,113.06999969482422,18483594
2025-05-06 15:30:00+00:00,113.06500244140625,113.79000091552734,112.5999984741211,113.01789855957031,15157659
2025-05-06 16:30:00+00:00,113.01010131835938,113.4000015258789,112.61000061035156,112.91999816894531,13211868
2025-05-06 17:30:00+00:00,112.93000030517578,113.77999877929688,112.72000122070312,113.68000030517578,11895316
2025-05-06 18:30:00+00:00,113.66999816894531,114.30000305175781,113.55999755859375,114.2300033569336,16085333
2025-05-06 19:30:00+00:00,114.23139953613281,114.73999786376953,113.37999725341797,113.44499969482422,15975805
2025-05-07 13:30:00+00:00,113.04499816894531,113.6500015258789,112.61499786376953,113.48030090332031,36330539
2025-05-07 14:30:00+00:00,113.4800033569336,113.66999816894531,112.93009948730469,113.29499816894531,16245674
2025-05-07 15:30:00+00:00,113.29000091552734,114.22000122070312,113.2300033569336,113.67990112304688,15074340
2025-05-07 16:30:00+00:00,113.68000030517578,114.12999725341797,113.59490203857422,113.94499969482422,9835847
2025-05-07 17:30:00+00:00,113.94999694824219,114.0,112.28179931640625,113.0000991821289,20558834
2025-05-07 18:30:00+00:00,112.99500274658203,113.87999725341797,112.7699966430664,113.23500061035156,19343637
2025-05-07 19:30:00+00:00,113.2300033569336,117.68000030517578,113.19000244140625,117.0199966430664,63856483
