Date,Open,High,Low,Close,Volume
2019-03-22,46.589404449121496,47.149890713415324,45.50182599858827,45.56622314453125,169630800
2019-03-25,45.675912432509676,45.78800963482693,44.504860232689936,45.0152587890625,175381200
2019-03-26,45.71170377934582,46.00267911768265,44.0230940523578,44.55018615722656,199202000
2019-03-27,45.01765137448114,45.25853921871362,44.492943053204904,44.950870513916016,119393600
2019-03-28,45.065352975754955,45.21084063526759,44.72667756034346,45.010498046875,83121600
2019-03-29,45.27523275449241,45.3348587781949,44.96756043418868,45.30385208129883,94256000
2019-04-01,45.70693814386287,45.7164767092003,44.929415874254,45.61153793334961,111448000
2019-04-02,45.575759013975,46.37952050705975,45.56622044887009,46.27457809448242,91062800
2019-04-03,46.09092150507348,46.86605990037226,46.06706963719681,46.59178161621094,93087200
2019-04-04,46.45821474988475,46.83505168659805,46.06468441762447,46.67287063598633,76457200
2019-04-05,46.85413541671345,47.009165284142306,46.7301122506272,46.985313415527344,74106400
2019-04-08,46.84696596741409,47.75566583314697,46.82788520633229,47.72466278076172,103526800
2019-04-09,47.77714861794036,48.380563770007704,47.51717635283578,47.581573486328125,143072800
2019-04-10,47.38599528748367,47.87731681584689,47.26674323132718,47.84869384765625,86781200
2019-04-11,47.90356138801222,47.939335555847514,47.32876549622773,47.450401306152344,83603200
2019-04-12,47.51002699837706,47.734221486599644,46.79690190331519,47.43132019042969,111042800
2019-04-15,47.36214754820143,47.66504879296179,47.226198455924894,47.517173767089844,70146400
2019-04-16,47.57203723861774,48.027577378944855,47.35738132962048,47.521949768066406,102785600
2019-04-17,47.59111312973718,48.50697176693292,47.369306032753535,48.44734573364258,115627200
2019-04-18,48.444973167714444,48.690632208800125,48.30187282765741,48.62146759033203,96783200
2019-04-22,48.375793702017404,48.87903756789539,48.25892536678017,48.78125,77758000
2019-04-23,48.757405760889796,49.54924135270918,48.63099884184276,49.48484420776367,93292000
2019-04-24,49.45621602782266,49.72333948607253,49.38228033057737,49.40851593017578,70162400
2019-04-25,49.329799392615314,49.55160644056169,48.921955813790625,48.96011734008789,74172800
2019-04-26,48.86949112233834,48.89334298926619,48.20644998172418,48.72639083862305,74596400
2019-04-29,48.75023983540025,49.12469304422843,48.62144921409616,48.80032730102539,88818800
2019-04-30,48.43064712012503,48.51173764933064,47.48855655267741,47.86062240600586,186139600
2019-05-01,50.05724596672888,51.352321593970665,49.9022161048594,50.20988845825195,259309200
2019-05-02,50.047712833889186,50.71790895155389,49.639872751990076,49.88314437866211,127985200
2019-05-03,50.298144020692696,50.524722253231914,50.140730395831206,50.503257751464844,83569600
2019-05-06,48.72400621236716,49.809200711588794,48.53558955444818,49.72333908081055,129772400
2019-05-07,49.103233348565844,49.47052812168986,47.898786717614094,48.38294982910156,155054800
2019-05-08,48.15397864611798,48.97443337179271,48.11820448511399,48.39248275756836,105358000
2019-05-09,47.79622027595835,48.10150523340118,46.904217269389115,47.87254333496094,139634400
2019-05-10,47.266813330080936,47.60918957732427,46.15349960538394,47.2093505859375,164834800
2019-05-13,44.94201700800786,45.36579237166061,43.77842304776529,44.4655647277832,229722400
2019-05-14,44.63075577637031,45.41845431172062,44.3913332405644,45.169456481933594,146118800
2019-05-15,44.59724999917742,45.909284861741796,44.5373943474672,45.71056365966797,106178800
2019-05-16,45.46873616698749,46.08165729454921,45.21255229155453,45.509437561035156,132125600
2019-05-17,44.75527455220516,45.705782772217404,44.71457313979075,45.25088119506836,131516400
2019-05-20,43.93883389096766,44.13755507522487,43.1631033991647,43.835880279541016,154449200
2019-05-21,44.34584616108179,45.01144057519582,44.22134540890772,44.67625045776367,113459200
2019-05-22,44.211769468379785,44.46316387943133,43.70658773593652,43.761653900146484,118994400
2019-05-23,43.048186530660814,43.22535692609775,42.571734215795686,43.01466751098633,146118800
2019-05-24,43.14394936030299,43.608429762680224,42.76566123520502,42.84946060180664,94858800
2019-05-28,42.837496817068114,43.237332173533716,42.59568127428577,42.67229461669922,111792800
2019-05-29,42.23893322191725,42.94044331585505,42.138376171721504,42.468780517578125,113924800
2019-05-30,42.605253206009266,42.91171385804956,42.29879255396897,42.68905258178711,84873600
2019-05-31,42.19345320960093,42.614839417934895,41.89657145732902,41.91572570800781,108174400
2019-06-03,42.042600689011465,42.59805909799943,40.76647807587993,41.49192810058594,161584400
2019-06-04,42.00430577492002,43.055370949044665,41.78403739904803,43.00988006591797,123872000
2019-06-05,44.120793541794136,44.29078518409569,43.36900677323679,43.70419692993164,119093600
2019-06-06,43.83349524890833,44.40571518469204,43.6108303047652,44.34585952758789,90105200
2019-06-07,44.65470134906222,45.949978304421165,44.477530988810955,45.52619934082031,122737600
2019-06-10,45.92364909565006,46.77599298149099,45.87815821635535,46.10800552368164,104883600
2019-06-11,46.65388241220901,46.92682399749105,46.3522112874126,46.641910552978516,107731600
2019-06-12,46.436017936506644,46.919652667642254,46.301941849451076,46.49348068237305,73012800
2019-06-13,46.615577503193705,47.11596983908178,46.35221484639415,46.48389434814453,86698400
2019-06-14,45.86141440291939,46.34983505540682,45.56213605736823,46.14632797241211,75046000
2019-06-17,46.18462023261922,46.677833880392626,46.00984274939172,46.42164993286133,58676400
2019-06-18,46.93879971823583,47.95394916644094,46.73768561849317,47.51341247558594,106204000
2019-06-19,47.80790804751456,47.855795495195196,47.240477594832555,47.37455368041992,84496800
2019-06-20,47.973097891587294,48.03056062202927,47.41284996964704,47.755226135253906,86056000
2019-06-21,47.597227220433815,48.08804442143605,47.44160029395506,47.592437744140625,191202400
2019-06-24,47.53497671112899,47.92284393233339,47.44639148964471,47.5445556640625,72881600
2019-06-25,47.50861662405423,47.70733778640023,46.75682993500105,46.82387161254883,84281200
2019-06-26,47.35061178611295,48.12155290184591,47.2500547257955,47.836639404296875,104270000
2019-06-27,47.95394511635136,48.26040936812675,47.78156422634431,47.822265625,83598800
2019-06-28,47.56847258721929,47.76480084049778,47.17821629767765,47.386512756347656,124442400
2019-07-01,48.64349781950536,48.95953746106687,48.04015173771496,48.25563430786133,109012000
2019-07-02,48.222111012389796,48.63391821311523,48.21013915067002,48.53814697265625,67740800
2019-07-03,48.6698275650695,48.94755866772957,48.528569102842056,48.94037628173828,45448000
2019-07-05,48.68658462459811,49.100784678008225,48.578841537594826,48.897274017333984,69062000
2019-07-08,48.07844734407372,48.21970578842082,47.50383461771007,47.889305114746094,101354400
2019-07-09,47.69297997634442,48.24604558375023,47.59960531085121,48.18140411376953,82312000
2019-07-10,48.32744769253809,48.77755964433517,48.258013100706,48.6578483581543,71588400
2019-07-11,48.677007423897294,48.93558426605638,48.29393346215335,48.30350875854492,80767200
2019-07-12,48.47110708574294,48.84221286513295,48.41125143272195,48.674617767333984,70380800
2019-07-15,48.86376402908005,49.289936021261454,48.84221686901794,49.131919860839844,67789600
2019-07-16,48.983472665475254,49.34739606869253,48.722502887977654,48.9619255065918,67467200
2019-07-17,48.854183380535474,49.103181282791674,48.66743404051857,48.686588287353516,56430000
2019-07-18,48.84221591801951,49.292331625927645,48.77038839924491,49.23965835571289,74162400
2019-07-19,49.27077499857013,49.44076665116611,48.44955723828679,48.50462341308594,83717200
2019-07-22,48.75840736425008,49.61554064622825,48.74883206842125,49.6131477355957,89111600
2019-07-23,49.91003660607573,50.017776044989866,49.62990895028045,50.001014709472656,73420800
2019-07-24,49.720893093799184,50.07523753448428,49.60118178852593,49.9603157043457,59966400
2019-07-25,50.0129885793759,50.09678795373076,49.49583486785246,49.565269470214844,55638400
2019-07-26,49.67539961135831,50.214100456871776,49.59399680482801,49.73765182495117,70475600
2019-07-29,49.91004094351676,50.43198050122844,49.905251468195765,50.20213317871094,86693600
2019-07-30,49.98185908479763,50.317052906207756,49.634697056404036,49.98664855957031,135742800
2019-07-31,51.81583752155325,53.00097863500099,50.58999500539061,51.006587982177734,277125600
2019-08-01,51.21249694274107,52.20131353212769,49.4982337605151,49.902854919433594,216071600
2019-08-02,49.20852309178124,49.42400195472412,48.2747764812972,48.84699630737305,163448400
2019-08-05,47.40328781920137,47.561303978461524,46.108010514374186,46.28997039794922,209572000
2019-08-06,47.001046156589894,47.42243223605077,46.45755587635723,47.1662483215332,143299200
2019-08-07,46.7855729428345,47.77917530974308,46.4048918709798,47.6546745300293,133457600
2019-08-08,47.93240408773638,48.72968178909559,47.73847236505692,48.70573806762695,108038000
2019-08-09,48.378888558753715,48.729771632927324,47.89581833034356,48.304386138916016,98478800
2019-08-12,47.97513398491319,48.5591433982837,47.86217750716622,48.181819915771484,89927600
2019-08-13,48.311599418361524,50.984093390193046,48.18181792423024,50.22224044799805,188874000
2019-08-14,48.825908333667165,49.61419794208263,48.68891716975622,48.72737121582031,146189600
2019-08-15,48.89800235789184,49.30175878721862,47.98714105517574,48.4846305847168,108909600
2019-08-16,49.0950783725183,49.787236519570556,48.98933158147647,49.62861633300781,110481600
2019-08-19,50.61877729536903,51.12587848929439,50.47698214806522,50.553890228271484,97654400
2019-08-20,50.68127111152873,51.274892121646914,50.54668562484565,50.556297302246094,107537200
2019-08-21,51.18837344081834,51.34698995795277,50.85431171958834,51.10425567626953,86141600
2019-08-22,51.236442371877644,51.536857739537524,50.65003098745678,51.06100082397461,89014800
2019-08-23,50.33278212314745,50.96245512141073,48.30678298506462,48.700927734375,187272000
2019-08-26,49.474802566101914,49.79444493377358,49.28253601154714,49.62621307373047,104174400
2019-08-27,49.95546709208185,50.12129694945658,48.91482789577303,49.06623840332031,103493200
2019-08-28,49.05181158184592,49.44114863660078,48.864352728284025,49.395484924316406,63755200
2019-08-29,50.109281524994124,50.306355759343454,49.667070999812736,50.231849670410156,83962000
2019-08-30,50.508233068974185,50.57792781692434,49.79684790345952,50.166961669921875,84573600
2019-09-03,49.61180097910299,49.74398449365925,49.08066858495008,49.43635940551758,80092000
2019-09-04,50.08284938745984,50.344810722376806,49.82569572550079,50.275115966796875,76752400
2019-09-05,50.950450645100226,51.42390559777108,50.83268649087719,51.25807571411133,95654800
2019-09-06,51.443122295315995,51.532044060281095,51.073008551878715,51.253257751464844,77449200
2019-09-09,51.63298798303403,52.017521111519436,50.72693789572652,51.47196578979492,109237600
2019-09-10,51.39745530418963,52.099225036483446,50.88074243182706,52.07999801635742,127111600
2019-09-11,52.40926543357923,53.764739433347756,52.32754966606249,53.735897064208984,177158400
2019-09-12,54.02669243174888,54.41602951693154,53.56044726361797,53.61572265625,128906800
2019-09-13,52.87310442243304,53.06296532020904,52.15691521661223,52.572689056396484,159053200
2019-09-16,52.32754707272448,52.90434675357643,52.28669102458082,52.84906768798828,84632400
2019-09-17,52.86348870875079,53.07017461149301,52.66160681112901,53.04133224487305,73274800
2019-09-18,53.12785993920919,53.5580568283564,52.73852276993989,53.5388298034668,101360000
2019-09-19,53.35617442002631,53.77675595935053,52.96202958128968,53.10382843017578,88242400
2019-09-20,53.20476404800031,53.48835439269536,52.26506390489358,52.32754898071289,221652400
2019-09-23,52.62075086028852,52.8346464382801,52.308318169456676,52.56547546386719,76662000
2019-09-24,53.12063959985759,53.47152631609086,52.197764593494576,52.31552505493164,124763200
2019-09-25,52.524628131243276,53.23360772644387,52.18575868726323,53.12065124511719,87613600
2019-09-26,52.8731011259611,53.09901405388438,52.59191280094367,52.84666442871094,75334000
2019-09-27,53.002880023860584,53.10382280973313,52.21939810228417,52.58951187133789,101408000
2019-09-30,53.08939905865949,53.973823753885995,53.06296236123528,53.82722091674805,103909600
2019-10-01,54.091596589080204,54.84864192414011,53.882504978673644,53.976234436035156,139223200
2019-10-02,53.60851764627017,53.73349145834526,52.37561187967944,52.6231575012207,138449200
2019-10-03,52.49578505515693,53.10382917722504,51.70269136073253,53.07018280029297,114426000
2019-10-04,54.228580544588866,54.67319677071832,53.807999015561506,54.55783462524414,138478800
2019-10-07,54.37999382145774,55.25960730535331,54.2766490193029,54.569854736328125,122306000
2019-10-08,54.271839962271294,54.81018194958028,53.91374352685756,53.930564880371094,111820000
2019-10-09,54.56263732910156,54.74528854203184,54.22857560601276,54.56263732910156,74770400
2019-10-10,54.77893513356194,55.38217150680817,54.62752828997779,55.29805374145508,113013600
2019-10-11,55.98540478852595,57.11256378651316,55.83159227355159,56.768890380859375,166795600
2019-10-14,56.45404174033743,57.230317516335425,56.39876635191698,56.687164306640625,96427600
2019-10-15,56.812150134970125,57.11496750151027,56.449249695667106,56.554996490478516,87360000
2019-10-16,56.08634313450599,56.53576699278494,56.04548708687691,56.32667541503906,73903200
2019-10-17,56.49971210622329,56.754463724015515,56.12239235171388,56.54537582397461,67585200
2019-10-18,56.379556624359665,57.09815156293575,56.30745619677068,56.81696319580078,97433600
2019-10-21,57.08371982808641,57.917673069593235,57.035654109180335,57.802310943603516,87247200
2019-10-22,57.95853350048938,58.208477458025,57.58841973582485,57.670135498046875,82293600
2019-10-23,58.18443702154534,58.45841562963855,57.9729434759369,58.443992614746094,75828800
2019-10-24,58.763641679499884,58.833340091019444,58.1147452876683,58.54013442993164,69275200
2019-10-25,58.4391953673054,59.29717966007289,58.371902625409106,59.261131286621094,73477200
2019-10-28,59.46301260952673,59.90282112444377,59.294780746023385,59.85475540161133,96572800
2019-10-29,59.835529194446124,60.02298808307294,58.29740403976976,58.47043991088867,142839600
2019-10-30,58.82373623578815,58.95351773981032,57.97055944930138,58.46323776245117,124522000
2019-10-31,59.41975464010306,59.883594183478614,57.021235828674115,59.785057067871094,139162000
2019-11-01,59.972517565501164,61.508240739941634,59.881193789695324,61.481807708740234,151125200
2019-11-04,61.844699369305836,61.96967684280091,61.37605584677562,61.88555908203125,103272000
2019-11-05,61.77741161321152,62.05139394165395,61.60197373719849,61.7966423034668,79897600
2019-11-06,61.71011406632682,61.88315359336873,61.37365035662275,61.82307052612305,75864400
2019-11-07,62.370259047791336,62.758359498511744,62.21839397387371,62.53658676147461,94940400
2019-11-08,62.3582098215494,62.78005398312433,61.914671700144595,62.707740783691406,69986400
2019-11-11,62.26419939293928,63.269397069308496,62.259380964786935,63.204315185546875,81821200
2019-11-12,63.04762091279184,63.34653263881731,62.89576319221143,63.146453857421875,87388800
2019-11-13,62.946384128313966,63.82622908514769,62.93192148786903,63.751502990722656,102734400
2019-11-14,63.57795289999475,63.85034492735481,63.180215519005316,63.310386657714844,89182800
2019-11-15,63.5610658168469,64.06728028085237,63.39956388635737,64.06246185302734,100206400
2019-11-18,64.07210837908097,64.46502731928551,63.69365943729218,64.38548278808594,86703200
2019-11-19,64.5783168124191,64.60242366565966,63.97327672744023,64.19022369384766,76167200
2019-11-20,64.00944450755844,64.13960829630712,62.770424127126624,63.44296646118164,106234400
2019-11-21,63.563488435494776,63.64062743076924,62.95844093565361,63.15851974487305,121395200
2019-11-22,63.298341445469724,63.44056236084428,62.87649712895191,63.10308837890625,65325200
2019-11-25,63.327252857545794,64.22638633771652,63.281452038993585,64.20951080322266,84020400
2019-11-26,64.34691346636443,64.39994560610221,63.276633814477755,63.70812225341797,105207600
2019-11-27,64.01907401320656,64.59760910005717,63.95399212630652,64.56385803222656,65235600
2019-11-29,64.26495496465644,64.6024288680645,64.09621433476273,64.42163848876953,46617600
2019-12-02,64.42645072231561,64.66268611017567,63.505630736496585,63.67677688598633,94487200
2019-12-03,62.266603688120284,62.56068960514451,61.77967768232319,62.54140853881836,114430400
2019-12-04,62.93192380768448,63.4718820212091,62.837909284948175,63.09342575073242,67181600
2019-12-05,63.58759242350244,64.09380694214096,63.332075950010655,64.01907348632812,74424400
2019-12-06,64.4770771543204,65.32558393574297,64.43368187672564,65.25567626953125,106075600
2019-12-09,65.08452929679349,65.27736940401036,63.85756627540826,64.34208679199219,128042400
2019-12-10,64.74706493312719,65.10141438333517,64.08657238840084,64.7181396484375,90420400
2019-12-11,64.79768573812183,65.34970112214458,64.72295963208492,65.27014923095703,78756800
2019-12-12,64.54937865907041,65.70161539296117,64.43849598392988,65.43645477294922,137310400
2019-12-13,65.43646152513958,66.36210722075081,65.30870330727501,66.3259506225586,133587600
2019-12-16,66.77190857113695,67.68550461462198,66.76709014300219,67.46131896972656,128186000
2019-12-17,67.39141826173947,67.9217322522176,67.20580211215017,67.59390258789062,114158400
2019-12-18,67.44687383838529,67.95308846634468,67.28295896270495,67.43241119384766,116028400
2019-12-19,67.3745402255633,67.77950886281938,67.24196357196422,67.49988555908203,98369200
2019-12-20,68.03263450161938,68.1338730046536,67.14796358631695,67.36009216308594,275978000
2019-12-23,67.62282490788083,68.51954537378231,67.58425541558223,68.45928192138672,98572000
2019-12-24,68.62559884825562,68.67381254514265,68.19893632067681,68.52435302734375,48478800
2019-12-26,68.65695561473434,69.9007942963268,68.62803033131719,69.88391876220703,93121200
2019-12-27,70.17559181703608,70.86259672343512,69.45243030638008,69.8573989868164,146266000
2019-12-30,69.77543291987965,70.55403936484663,68.75336713216096,70.27200317382812,144114400
2019-12-31,69.88874834423947,70.79270037718412,69.78991537253853,70.78546905517578,100805600
2020-01-02,71.40977771923563,72.46077614730521,71.15667416341765,72.4005126953125,135480400
2020-01-03,71.62914523544616,72.45595811976894,71.47246171476719,71.69664001464844,146322800
2020-01-06,70.81920068576198,72.30649856939735,70.5685026643333,72.26792907714844,118387200
2020-01-07,72.27756311117845,72.5330795245145,71.70867973246871,71.92803955078125,108872000
2020-01-08,71.63154422529517,73.38641550034151,71.63154422529517,73.08509826660156,132079200
2020-01-09,74.06136720541696,74.83032941641996,73.81067654984861,74.63748931884766,170108400
2020-01-10,74.87133314916862,75.37031642330658,74.30485508599608,74.80624389648438,140644800
2020-01-13,75.12203317921409,76.43095395568463,75.00391177805751,76.40443420410156,121532000
2020-01-14,76.34175230410106,76.5514679630278,75.24977872842311,75.37271118164062,161954400
2020-01-15,75.17263768221467,76.05248268254357,74.61820946436237,75.04969787597656,121923600
2020-01-16,75.5920621906251,76.10068954693726,75.23048148138665,75.98979949951172,108829200
2020-01-17,76.2381178048369,76.83352125942746,75.93198198607928,76.83111572265625,137816400
2020-01-21,76.45986173724447,76.90098699093934,76.1730071029982,76.31040954589844,110843200
2020-01-22,76.79494595339592,77.13483282510693,76.48881015774946,76.58282470703125,101832400
2020-01-23,76.63583446102108,77.03115890447519,76.08863757604202,76.95161437988281,104472000
2020-01-24,77.1974804769854,77.93992295405599,76.5394009459346,76.7298355102539,146537600
2020-01-27,74.74113795467083,75.15333787807808,73.4924810810553,74.47357177734375,161940000
2020-01-28,75.35341281852345,76.75152179476333,75.25457988632637,76.58037567138672,162234000
2020-01-29,78.20993802730467,79.02951978699829,77.46990081498579,78.18341827392578,216229200
2020-01-30,77.26740800153176,78.12314628033491,76.83591952309017,78.07011413574219,126743200
2020-01-31,77.361404556077,77.78324876217432,74.31448794421121,74.60857391357422,199588400
2020-02-03,73.35267280813538,75.56795795185045,72.85128411079334,74.40367126464844,173788400
2020-02-04,76.00667569866678,77.05044280806926,75.60170706629567,76.8600082397461,136616400
2020-02-05,77.98572352193352,78.28463523931488,76.88411323556181,77.48674774169922,118826800
2020-02-06,77.7567339114429,78.39552507490272,77.1999001655233,78.39311218261719,105425600
2020-02-07,77.89295663582978,78.14183107037995,76.8370524098855,77.32755279541016,117684000
2020-02-10,75.91404953407333,77.69483184814453,75.83431620420976,77.69483184814453,109348800
2020-02-11,78.19016687181822,78.26265171467769,77.00861231633205,77.22607421875,94323200
2020-02-12,77.67547849475221,79.06482742202022,77.67547849475221,79.05999755859375,113730400
2020-02-13,78.33271303943899,78.82321339617904,78.12974813739189,78.49701690673828,94747600
2020-02-14,78.4656030374421,78.76522420824622,78.00893385896474,78.51634979248047,80113600
2020-02-18,76.19912973455325,77.25987082813228,76.01791033464364,77.07865142822266,152531200
2020-02-19,77.32029218115534,78.4245243735885,77.32029218115534,78.19497680664062,93984000
2020-02-20,77.95576899229526,78.44385067885128,76.88777921917897,77.39277648925781,100566000
2020-02-21,76.98685711850104,77.42903672549149,75.02485563249914,75.64099884033203,129554000
2020-02-24,71.82572767869755,73.49777501677713,69.8854717188165,72.04801940917969,222195200
2020-02-25,72.71731344350151,73.0990790994302,69.13641603822464,69.60758209228516,230673600
2020-02-26,69.23308056046676,71.97553646481957,69.22583207719232,70.71183013916016,198054800
2020-02-27,67.92105203842019,69.10501764925158,65.95421338126829,66.08952331542969,320605600
2020-02-28,62.16069333508348,67.27108062705318,61.94564270332902,66.05086517333984,426510000
2020-03-02,68.2061865192792,72.83574153252567,67.1043725567105,72.20026397705078,341397200
2020-03-03,73.37452863350472,73.45426192334152,69.05666829287019,69.90719604492188,319475600
2020-03-04,71.62758575768213,73.30930003617219,70.82780458094045,73.14982604980469,219178400
2020-03-05,71.40526750546559,72.37901937193944,70.41218881575878,70.77704620361328,187572800
2020-03-06,68.13852037839982,70.2696631046371,67.95247104471461,69.83715057373047,226176800
2020-03-09,63.72883020122201,67.19374467213605,63.54761077884886,64.31356811523438,286744800
2020-03-10,66.96423542779966,69.21135435371163,65.08679662550594,68.94556427001953,285290000
2020-03-11,67.02461750309321,67.9500415324096,65.68841908631278,66.551025390625,255598800
2020-03-12,61.84174314573799,65.23900324323806,59.92323260860385,59.97880554199219,418474000
2020-03-13,64.00429300943405,67.6359302649127,61.119275269390535,67.16475677490234,370732000
2020-03-16,58.46139822062626,62.60044826219108,57.9902283526449,58.52422332763672,322423600
2020-03-17,59.80483021639644,62.245249799692694,57.60361793460999,61.097530364990234,324056000
2020-03-18,57.93464652653443,60.406478598445545,57.29433564123959,59.601863861083984,300233600
2020-03-19,59.77584268914572,61.09270335868853,58.62087096114338,59.145198822021484,271857200
2020-03-20,59.72508515259065,60.84864774255849,55.09070239617697,55.39031982421875,401693200
2020-03-23,55.11004159498472,55.211524041383235,51.37208822817037,54.21360778808594,336752800
2020-03-24,57.11070131069981,59.84832336499044,56.61295251663222,59.65260696411133,287531200
2020-03-25,60.587696143364745,62.399890444761496,59.02920978154729,59.32399368286133,303602000
2020-03-26,59.5656167372231,62.50378482179249,59.526955709117544,62.445796966552734,252087200
2020-03-27,61.07095335601888,61.8248250722316,59.69368630258447,59.860408782958984,204216800
2020-03-30,60.5852833250574,61.74025490515105,60.2615017965214,61.56869888305664,167976400
2020-03-31,61.759583420299464,63.42438208826982,60.88972867869349,61.443050384521484,197002000
2020-04-01,59.56079010801558,60.09719995282628,57.78000823267317,58.21010208129883,176218400
2020-04-02,58.072368803656616,59.234588810411715,57.24117510511811,59.18143081665039,165934000
2020-04-03,58.66677725772262,59.36749098851091,57.74134949209258,58.33091735839844,129880000
2020-04-06,60.62395293309614,63.5742038908206,60.25668412215434,63.4195671081543,201820400
2020-04-07,65.43229047893388,65.64975968703479,62.58110782117214,62.68500518798828,202887200
2020-04-08,63.48477990198321,64.60350888065241,63.119929845723,64.28939819335938,168895200
2020-04-09,64.92489377394622,65.25592013573771,63.95839000283478,64.75333404541016,161834800
2020-04-13,64.83063671400997,66.1330036952468,64.23140190068074,66.0242691040039,131022800
2020-04-14,67.6552590491188,69.64867293181604,67.1840855454915,69.35871887207031,194994800
2020-04-15,68.23515430833677,69.18474234820361,67.80747910974512,68.72565460205078,131154400
2020-04-16,69.43844332553729,69.63657830758835,68.22306550095219,69.27172088623047,157125200
